param n := 100;

param c:	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	:=
30	64.4491191940683	73.5854316603003	50.4478470833701	72.3682513911313	56.2342808951244	317.636406156111	101.847302369802	82.9391406483498	85.8603051411499	44.5509535362699	54.8664463676209	311.97930439314	40.7160923137761	78.3083134059942	129.745351176343	68.3073382652088	90.0561663075636	569.983295938823	71.1012145852541	82.1029686200833	348.440670773542	5.04750038144292	71.874042243441	104.866507062175	44.0235404159177	170.076885151671	298.65028125781	80.7052319499208	310.968557123574	0	130.532003492824	846.554770815832	105.322522447577	561.662792676484	85.9547629152538	52.1479184735908	372.184933916363	88.5161652874394	48.5760201357823	47.0832219678235	41.6378901972277	708.288577935051	125.056275367713	125.346792657253	49.7482127356706	804.773994546271	331.003715144903	68.4078472328751	748.533148151542	153.906478119722	29.6002197208096	295.679533220278	31.3315013020198	383.304047822004	456.695917920232	45.8780359241141	347.665030907748	72.3171741761683	469.451648001875	76.7333932217654	20.5490745581945	661.953345706309	428.032949391713	423.274383743145	549.006768352387	249.541782654823	171.577832858633	147.446832191197	297.608693587005	507.361902323943	698.650688762359	610.414624745665	361.208415571335	299.927580697242	295.487429417531	362.279550162321	50.656671094381	66.188881073759	576.961008980479	371.86650490139	334.161195053138	624.972746089421	126.793264593385	416.960366170484	725.245292310265	540.048411072909	66.6172986654676	435.17062164465	304.295114999449	366.631062747647	564.806991201579	23.5943201938118	332.119158539251	647.72082506131	371.176442382195	29.9857887856395	236.000483106369	67.3974812165105	776.549296298846	178.305037398384	
31	140.78478449413	159.609360199138	180.019722774375	148.998386634001	142.092942880181	383.860649352581	200.083527881521	160.131355216613	180.456715677693	174.523357683757	150.70805173707	341.028088199257	93.6612199954616	143.264146056139	220.745709197551	169.764567418186	175.179643126423	495.225535043326	154.866163354309	161.538661080463	402.931730945333	134.75089313708	132.364253652991	197.316690540349	171.934335435629	41.1039563184077	378.347618473447	157.480980438161	377.670571003265	130.532003492824	0	780.415328247864	128.099036385354	645.190154597622	169.050984922558	182.060499966845	412.270508940204	51.9708931291888	177.61600091102	174.754245558043	171.839457621038	583.845655832931	6.61084251591561	36.8129883443862	169.640864039787	746.728890112263	390.85424171153	62.8050394876446	619.246511650437	150.299850416027	159.959199017388	371.342655690038	161.862150287856	335.851682688261	539.294739488635	174.939581642351	403.89690627274	89.5993641190121	404.777471937695	53.9486271149705	111.862875893212	535.552489043456	514.381244459564	514.850841151561	629.322291955595	296.538827115583	250.481746036995	231.150051709034	366.805862329029	598.615587814351	581.839953009952	694.433284085827	410.168225236104	394.231572596272	385.258654093438	411.294192311603	176.773765989869	108.610572332762	486.175630858478	465.275548171023	205.810931440409	705.187818995435	7.81953030376841	508.939348891388	641.880303600333	581.346808363317	117.290261167289	526.224731447167	371.278685132751	423.678597867265	627.960130519746	115.655055632522	396.585635526125	533.008634265029	417.301413545831	105.159202083758	314.647387955313	63.2684128848708	705.863332052502	168.133078420185	
32	791.190261268757	794.68290120716	884.409458309188	787.678355900372	800.722079820084	714.097759091464	804.90174279501	783.741138084557	801.269414031359	878.545761646362	808.725681553504	620.468265835583	813.399976167109	777.52406837471	790.447194082736	812.266507429308	789.088051919485	286.54284343045	793.554780420367	785.967610806717	674.875851450838	851.24442875554	779.345513396059	795.622827582616	883.906483323572	752.164273137227	757.031184342057	784.280459121639	716.060549221963	846.554770815832	780.415328247864	0	742.744072989121	833.062731309133	788.115588993232	884.065582116351	627.104528356466	823.557562394868	884.829088201598	886.709161941058	875.288583208242	544.590420731736	779.653226341019	753.728455875852	895.411627376135	67.5568357689929	693.440620646948	804.362493427912	660.796166171263	694.256073419507	860.609085049579	744.138351963172	864.874087656354	464.617102487466	793.303907729196	882.788303859706	680.330992269562	776.797071449345	378.15624159358	803.131494085831	829.381629003628	575.466516089921	803.674313343724	827.610875236657	810.279719708179	681.656044497979	762.93105909224	775.468747270702	724.506221124009	855.533787398452	444.87340401223	856.356925870675	655.955218963241	808.825565073204	791.270254540276	655.932091836162	891.844855096939	780.368509258277	322.819590109626	821.498698025189	761.040567475979	839.742183430227	788.218823759936	827.651752731299	177.158368108626	613.820604442603	780.63761635251	828.732691898964	717.453549043235	680.853677462881	723.539678490067	851.946497027582	707.585809348938	432.435524077081	645.450566398348	819.99043934508	754.960517008386	807.941326883743	79.1068007721357	670.509127351104	
33	50.3499580232957	60.8308056359814	142.266315626258	50.1488980337163	59.467942026967	255.964497305327	93.4191335502521	53.0248355545975	77.6559408764698	136.240799475783	68.9019920901344	222.842992573567	80.9787208192762	38.9762908213358	104.017583220985	79.1950610871922	66.571650245911	469.206806217855	57.6253860282338	55.4749799696476	276.88776552862	109.685734589845	37.2274601318647	86.651769783824	141.20975431428	149.505116524938	250.720474860762	51.8142688318035	249.721646868973	105.322522447577	128.099036385354	742.744072989121	0	517.237012749328	61.7548952260037	142.197942926658	290.579731112006	126.694817662172	142.425330435625	144.046131032541	132.932334594641	643.911791393953	121.71911849745	96.2773751272275	152.963216331032	699.991551732655	263.71710051621	91.585237209654	697.731414387494	48.7134260871217	118.042661994695	243.385881860032	122.269385847869	278.653256862215	411.412031703228	140.284225577131	277.496447049029	48.7553952947211	366.921271547117	97.5106906153675	91.1019789734093	602.528510702687	386.977731190395	388.424778287766	501.241963687331	170.88307784564	125.156869861967	109.054095315699	238.725939738461	471.751113182869	622.679649214142	566.469066250959	285.572726690231	269.807735883186	259.531736507745	286.69463293785	149.131046380926	41.091652472377	482.378301158456	339.685472231196	319.59967589517	577.090676621142	130.723162336689	382.643688089577	626.291389694621	460.602237784842	38.7396318423164	399.619660533703	243.293962632887	297.264301787611	501.293888142202	116.075933046134	268.892931283909	569.942161093541	293.615655581369	83.0598719952848	187.479243563049	95.0026264023865	673.754416625832	73.0201947532093	
34	513.584001639719	496.439947998466	545.058251939473	504.148757111651	516.53319408679	265.027918766296	460.614231445948	491.812817118102	478.597699210885	544.833100907285	512.078124152254	347.12275383315	572.773088583436	506.469117010988	433.91016533526	494.866684250694	478.818185678899	691.717141835886	500.662197253222	491.18299734142	261.059891282346	561.602725626519	517.665248572443	459.324708087177	554.254909514688	664.404593238793	267.178760691306	494.603182953207	270.56989679621	561.662792676484	645.190154597622	833.062731309133	517.237012749328	0	484.528963080613	542.215488250204	281.46093753399	633.080705331321	548.451381755068	554.222176391007	544.329967579085	1037.0132771963	638.733802761547	612.991492377948	572.110497045444	766.834889473612	264.309713583813	598.06917681557	1125.09712036853	507.061779104636	542.420930228914	273.856681779209	544.647128335795	533.334692063275	106.00118958504	549.261029183237	257.723442751205	558.501606720035	608.749677493375	606.394466965769	566.326063983293	1015.20803932005	133.656702675286	141.952929677476	23.6304319815132	358.45130859236	396.901478473041	418.904104281092	279.7456360232	68.3477989067074	975.224040944338	49.2507642503897	264.771792070486	262.840724772154	266.175364311562	263.851390702526	558.164919329801	541.125314005733	760.267420899652	192.740574751229	826.650853539129	65.1936565067111	647.326383914602	148.411089845606	825.072116867731	219.314343626946	532.767208447136	130.081846173351	276.48589848584	240.3195212934	113.433356971722	585.014481994786	254.563666454955	922.872159126623	265.299054475648	565.757143416017	331.316890924145	600.410098411609	803.544317300282	500.319352294402	
35	29.2769063212912	12.5699093909197	101.554981596981	20.2141227804353	32.4262796937387	233.506848602212	32.8553462833935	9.46783289419893	15.9767982360556	96.7193599681821	31.0883923129666	227.579712291018	88.2650401115851	26.9167440408739	52.0925104388252	24.6123605887184	6.12867431575994	520.423937944408	16.2428354221309	7.58831060409959	262.849079323906	88.0685430767509	36.968209367506	28.3804628877873	104.568589698055	198.864971764033	218.271639330451	11.7867849627102	226.879374903032	85.9547629152538	169.050984922558	788.115588993232	61.7548952260037	484.528963080613	0	100.374328101509	286.307709369686	148.783913271887	103.055028435223	106.701791133796	93.9477830428525	705.6532600484	162.451382574838	144.749925232364	120.931804366431	742.378650143527	245.903996210999	114.48356395824	758.59046290479	100.413578985847	82.0494091401609	213.815285681736	86.1875024578904	323.869811532925	378.720110288467	101.728699548061	262.230425670345	79.5701340204897	416.305430092973	123.264001599026	84.0903037552689	664.070263354717	351.622173956471	349.626130480431	470.492466800402	163.772991261699	88.5287568731692	65.6420970978702	213.94541763445	433.879417911102	683.941454659309	533.65122304591	275.324895277768	227.215594370555	219.911940746569	276.399857755481	112.21725474355	60.4489534937276	538.579427469728	299.052079585692	370.983706798239	546.665950461541	169.217698723294	343.516364604566	678.875541593119	454.120865990528	51.7828190923743	361.27953599764	220.204117904431	281.370328782954	481.296849537131	106.597481479012	247.762491578199	631.035204326357	285.233853367624	81.9016900495363	154.335121359787	116.502306004806	721.384441238515	121.082938534318	
36	92.8845185062354	91.2256136340598	2.970382862337	96.7236783739686	83.3659674614457	312.528930413927	99.1444523066607	102.397087494808	91.6582437510695	7.59719993035748	75.5194722020046	324.33572432162	92.4774328925274	106.585604086376	126.186188298435	75.9931692073206	101.53515365826	611.374705488277	91.4922010269781	100.474708765577	347.99473536734	47.5596371796043	105.083355008551	106.089690714758	13.208367148296	221.995749738671	287.028588863859	101.324853762756	305.888185861658	52.1479184735908	182.060499966845	884.065582116351	142.197942926658	542.215488250204	100.374328101509	0	377.552156527242	137.090542708179	6.51508246691781	12.2416693316855	10.6557434503507	760.217236582137	176.771263198299	177.297664364624	29.9132904500959	839.974157250325	328.591807348473	120.449399389688	800.60250937537	190.079814924579	25.4622700461947	286.452122442184	21.9450736144231	419.494426333951	439.200878299129	8.33540686489071	346.410537585534	120.175867666286	509.033650076002	128.567280446873	72.3584592272227	714.05467456203	408.995519385819	401.355328141932	531.389734786408	257.452906019632	169.687586191087	145.890054741013	291.801234711219	484.364053790742	749.44570197387	590.210628471687	362.925774735813	279.484388829222	278.039623156578	363.936077643917	16.0124693889912	109.184864690865	622.405734918181	349.916274801226	383.930805968206	606.601413359708	177.915505308044	394.923511691373	768.164995805731	541.171976075527	106.393560436442	413.342644944371	299.3542891588	364.35126043402	555.556630356526	67.8854975360976	327.350520111894	698.187542636909	373.870804080933	81.1912132911641	228.330825565331	119.263245159905	815.692720475098	213.582347922022	
37	309.789611410951	298.603325363398	379.616983536167	300.861617011006	316.689041100411	91.4352819467781	278.514894978745	289.500291887147	289.087145249605	376.380186645479	317.365562830367	73.7564542225865	365.564217881949	297.676751533642	251.477080408365	306.711293395998	282.59880125583	430.454857835066	301.180135823076	290.168732342115	48.3703175640738	374.375643620735	307.300361701517	272.203777409194	385.501550128994	420.416754951205	135.880274936502	291.892214929816	95.2941295924496	372.184933916363	412.270508940204	627.104528356466	290.579731112006	281.46093753399	286.307709369686	377.552156527242	0	417.234412208206	382.094067291515	386.930049211218	374.338113541765	756.668658754823	406.557128832884	376.142741979095	403.416404459315	567.254652412232	69.2524454171934	381.84588395575	843.63918015997	262.253469317077	365.445112174418	124.997120608285	369.166969377322	254.125920990003	195.191973396439	381.567186348112	53.6606140126322	338.850397806883	337.106550946938	388.076161424213	367.67895646736	733.855556038403	192.112477738204	211.893336531727	259.491837957395	122.740384754849	208.323719832328	231.724084412489	107.417891368896	267.27027975944	698.44211099588	325.984805645517	28.8557444874829	185.745993073259	169.34498416062	28.8330151857584	392.227575026698	326.346692311738	490.281033748479	195.840844154929	567.275481837988	326.851563165438	416.597287779956	210.182276269387	578.316102402323	170.027996171746	319.810623530869	216.533977859761	98.9360259159581	55.110690629874	225.7732168578	391.81160225432	81.9639486203851	645.306651615758	19.3543444040861	363.035810725112	161.13347145076	385.123275288301	579.766488492544	247.488229871479	
38	119.579234787071	137.257852942578	134.723948157923	128.964861807632	117.450863491056	377.726943422474	175.756965391811	141.275400995658	156.527054920617	129.824778200956	123.55961659456	349.248891638969	61.3442347399473	126.954861161525	200.373648243826	142.316708585352	154.640250158641	539.836112475504	132.842006512594	141.959729794482	401.950382739552	91.8251066612823	115.860690212506	175.27173040062	125.717788713577	92.6869086839013	366.284357902628	138.484604359618	371.252562115056	88.5161652874394	51.9708931291888	823.557562394868	126.694817662172	633.080705331321	148.783913271887	137.090542708179	417.234412208206	0	131.929484342442	128.306565953228	127.546754964377	635.194514109308	49.2063608947489	69.8713569548342	120.828667917217	787.615512010312	387.496899969454	35.8130080635559	668.332575205461	163.004181328255	117.812017986781	360.975073524695	118.837784398792	371.339003932955	527.172665345743	129.352720878023	402.208009847628	78.5292802168054	446.168309216189	29.2070080421233	73.7177089736096	586.387775941579	500.360231090016	498.311222262229	618.668941592431	296.736276022691	236.279510835552	214.260796536782	359.175236204989	582.590510823385	633.808431057864	682.246939095286	411.539337867726	375.568703878529	368.669736697768	412.656585862772	129.538555634686	93.2515475424634	534.541136426725	447.564523116249	246.859229869054	694.839239536979	45.4671990165405	492.1725268449	688.971925795381	587.262352843491	101.128264239952	509.996655417524	364.654255393351	421.879025614807	625.010589734665	69.2051128798109	391.357382592635	584.913790290558	419.906009867849	70.5104885660646	302.105969298994	32.9769705415892	750.032532044017	185.000548222696	
39	93.7624500699478	93.3863416014126	3.54470045473426	98.178857337679	84.2128891786539	317.86082863277	103.581057432931	104.528672526129	95.1417677510127	6.40213422439107	76.9518197089686	328.159664180783	89.2287455601673	107.693114258296	130.936235132409	78.9498466023889	104.55812635876	611.370414590341	93.3341392203705	102.705005438966	353.003177399513	43.7809071611281	105.517088630245	110.228574119321	6.80641437890689	217.777416176968	292.773436503457	103.303606130011	311.211929641063	48.5760201357823	177.61600091102	884.829088201598	142.425330435625	548.451381755068	103.055028435223	6.51508246691781	382.094067291515	131.929484342442	0	5.79182878341353	9.54860025920495	756.86059884205	172.43645168576	173.92240161775	23.6757158074253	841.121468474895	333.737297577903	116.454692068604	796.488741312736	190.623898344899	24.4753312183578	292.044284011302	20.4021530200786	420.353375532029	445.333701770799	2.70471779346955	351.481504702644	118.273872691639	509.345374475645	124.377009084144	69.0437386433599	710.43553656748	415.188003462233	407.658396221544	537.547592009636	261.618399598878	174.507033088863	150.579299435663	297.163481188545	490.717770993359	746.853491490985	596.481757204528	367.770316648465	285.685948492723	284.101552790182	368.786462445712	10.2723491612209	108.17835601015	621.518618824132	356.206985283354	378.785368875187	612.802474497971	173.297805529867	401.229287280379	767.873680396768	546.157670128103	105.887551497121	419.645109790193	304.661486871826	369.515075636633	561.27928729464	62.7837974912701	332.670792065398	695.746141442414	378.641935395055	78.1659759977576	233.743698902366	115.114361721894	816.154430481933	214.332384644355	
40	96.0407756947221	96.6703603535385	9.28953435641831	100.904437581848	86.5034231632277	323.203576117871	108.43534217493	107.761217486321	99.3774839551085	10.553002176825	79.7399871636268	332.501525791213	87.7805699590253	110.114874714731	135.964316078708	82.8607297979315	108.450698252758	612.609934668157	96.3755688773939	106.016778179232	358.146236277829	42.1308827130881	107.392270519077	114.882726958413	3.07924026405289	215.1303010163	298.344750879396	106.422337430328	316.550333418212	47.0832219678235	174.754245558043	886.709161941058	144.046131032541	554.222176391007	106.701791133796	12.2416693316855	386.930049211218	128.306565953228	5.79182878341353	0	12.8280843675391	754.99718608132	169.69685434512	172.175720941459	17.9426150579553	843.325624822127	338.966974604014	114.15235798699	793.862657932194	192.453599958093	26.167186805977	297.535691593722	21.8660527642579	422.354357828269	451.073203946217	5.38757386640277	356.663852574014	118.047208611969	510.868574487119	121.851055038034	67.631444527996	708.314276000627	420.947057814759	413.443811596585	543.295200707868	266.213637133843	179.558922679257	155.558624235453	302.52539055688	496.508941153178	745.731150506089	602.260850206102	372.807551954216	291.448506170559	289.816690732065	373.82740264605	5.51555060006576	108.800022933421	621.979349116933	361.990374122877	375.085719908294	618.563467419331	170.251161348341	407.015147177694	768.851332607053	551.277087760424	106.959154212276	425.430408105531	309.990612355107	374.753677590142	566.833023111409	59.4017432971467	338.005757842656	694.770381849895	383.630547150781	76.9953895683701	239.140318970659	112.650265607859	817.781171581962	216.315895005223	
41	84.2141570965322	84.0690612347067	9.63578686797267	88.678590787789	74.664534134597	311.300770903368	95.9124656817885	95.191075663317	86.5595542660997	3.36109585821453	67.4588491945486	319.690182608332	81.8488324563616	98.1523327683384	123.607327619788	70.04238955756	95.6381719803072	601.941721721857	83.9182676432619	93.4036195916261	345.886459640986	37.1502570593655	95.9903925708823	102.206511014483	11.1659633707227	211.634078710108	287.111061374286	93.9187078095125	304.6393064732	41.6378901972277	171.839457621038	875.288583208242	132.932334594641	544.329967579085	93.9477830428525	10.6557434503507	374.338113541765	127.546754964377	9.54860025920495	12.8280843675391	0	749.580453287281	166.484994617899	166.67353252252	29.4187847374301	831.574568146944	326.844741311803	110.017022675592	790.163855051452	181.094254186346	15.1873778286174	286.022836535655	11.3907022900003	410.807175071378	440.802925070899	7.80404396206071	344.462721387508	109.675762443238	499.853279714877	118.223748887519	61.7502839234254	703.460883079704	410.903377759335	403.895459697889	533.096805289011	253.482140200253	167.210573958085	143.134281807413	290.668687566776	487.224293269287	738.818347182059	592.520194360811	360.40964444862	281.489822014621	279.370628684022	361.433746671125	18.3261968115029	99.0586768301438	612.384496774254	352.395856583517	374.271350471014	608.518899179984	167.816783742463	397.48258456818	758.522748388125	538.972595376339	96.5674582904367	415.875739355344	298.061041615211	362.642661193589	555.494045821154	58.4441363184572	326.083951967814	687.582926323423	371.177912197623	70.5421827790306	227.382083146016	108.904437865447	806.642510276278	204.788768867094	
42	688.28815609536	703.318820487632	758.683188215765	691.689882110081	694.952174721344	800.526080454016	736.973340771366	696.756082346878	721.49983218608	752.655227398598	705.454373126624	698.604708830442	667.743099153633	681.075334400765	742.151399741161	720.532127270616	710.441521883002	392.322450359575	699.386416790666	699.158253558703	785.729855015931	713.090698064927	674.822929934169	729.529621435557	752.000258536289	542.752728146788	825.493428800461	695.296972349185	797.74478350485	708.288577935051	583.845655832931	544.590420731736	643.911791393953	1037.0132771963	705.6532600484	760.217236582137	756.668658754823	635.194514109308	756.86059884205	754.99718608132	749.580453287281	0	587.878537503783	582.947181545489	752.346085522747	567.247309771471	790.79986675069	641.100798838429	117.544360173408	614.347658049111	735.672602499706	812.489514474016	738.555153777255	503.746089425205	949.896241903305	754.1601624457	790.301249940566	643.55504300656	438.625666565727	633.96237711639	687.89024638343	58.0761007203374	940.654158568484	954.882585267889	1014.36030817237	716.222790962911	744.276590999907	739.568672182075	796.288987104502	1022.00381415813	99.9456665572701	1079.21327192991	776.901468918318	867.681094635428	851.397033355926	777.661746746873	757.841801383555	659.166600730955	307.99533508373	920.352483269851	425.73393727715	1075.89312913177	589.812786053764	951.23463930588	375.217665437746	860.866754087349	665.32771732964	962.569945522366	794.431229067329	804.008136984063	961.011090205505	697.769023271532	804.52505398924	129.691966700279	774.066982388612	679.05711689821	782.0567435364	642.911290861947	477.581997095455	603.392889285782	
43	134.213318203609	153.038466486214	174.779368585851	142.406088698555	135.586161763659	377.558518594672	193.518512196578	153.525457671569	173.896235887628	169.214569831349	144.255702758414	335.496034611381	87.6780272754923	136.653502625492	214.136814293744	163.294250075113	168.580056890363	494.774087364885	148.294136011733	154.936671695704	396.868455831453	129.353627866245	125.755897031296	190.723144014794	166.847110765005	45.5237265156878	371.855800786995	150.876629598382	371.3553931756	125.056275367713	6.61084251591561	779.653226341019	121.71911849745	638.733802761547	162.451382574838	176.771263198299	406.557128832884	49.2063608947489	172.43645168576	169.69685434512	166.484994617899	587.878537503783	0	32.0782525398189	165.042093770908	745.466567813722	384.671523417577	57.0030198434283	624.17744935871	144.785636385457	154.391821614748	364.894138707003	156.383425454156	333.429782660999	532.827425302672	169.751561046133	397.798415194294	82.9902324513568	403.533765205969	48.3352971625268	106.140077372157	539.881606287209	507.864530284212	508.286488228831	622.9076892039	290.477426493269	243.913304986773	224.547885627888	360.442764769329	592.065561905376	584.921963314496	687.978674402206	404.234825145866	387.63300229377	378.681741758747	405.360778109252	171.844058349846	102.00841181523	486.855523458608	458.691392555477	212.040727211966	698.789928184904	10.5152441318563	502.37106414229	642.155057244214	575.755739789582	110.686968131184	519.666271574505	364.953493009837	417.581998812547	621.855565621852	110.814629846507	390.32403769294	535.842016102809	411.442902929096	99.2296706796965	308.128541293521	57.674957596209	705.33878079222	163.034611748799	
44	118.575314231271	137.013674490895	175.738302373315	125.5515537884	122.018969402156	350.300444231089	177.131620513854	135.404177064719	157.929069771318	169.726072228285	131.776470526433	304.582340399644	84.8257285998669	117.966930723761	194.907503260103	150.016431343389	150.789107489994	469.993783948456	132.314854154618	137.167570823639	367.935563008583	130.169036108357	107.895767710355	173.054869572487	169.157537332416	54.2498164102785	346.867017926824	132.963583216422	344.2210500738	125.346792657253	36.8129883443862	753.728455875852	96.2773751272275	612.991492377948	144.749925232364	177.297664364624	376.142741979095	69.8713569548342	173.92240161775	172.175720941459	166.67353252252	582.947181545489	32.0782525398189	0	170.84210398112	718.160778508219	356.478993197663	59.5403237381446	625.112183157337	113.933227096313	152.990947138396	339.256363733765	155.729853598624	303.655382152575	507.297134401469	171.223502333136	369.06471892851	66.8215883009652	376.517442496993	54.2319945347474	104.948910855768	536.880636648249	483.171394354908	484.68728626332	596.639245687752	261.614447083387	220.978406977731	203.249790447396	333.788741445796	568.024308136932	574.653697353729	662.192671189491	374.655381856415	365.536373549481	355.644296562104	375.780954818078	175.224249521864	85.6745235389212	466.023228316445	435.801405068167	226.272427950744	672.302140657026	42.5933919412705	478.892745546315	619.657802542179	544.962002278834	93.9002321451726	495.894066992277	337.918880827374	388.826519967863	593.076565288007	116.604970318049	362.712290616683	524.382631430779	381.545890884388	96.2360158259093	283.753176658471	62.0533009102165	680.161752123059	131.341522407614	
45	107.147259885718	110.160399656408	27.0527400867686	113.042444334428	97.7811934642541	340.701961018288	125.166719388125	121.036287446725	114.920735763605	27.9904882981975	92.3036337628414	347.892034612033	88.5878322784087	121.412004863262	152.971003580318	97.8450881138927	123.214317578358	619.55796746179	109.309581971685	119.48958176944	375.272198108169	44.7963285612832	117.333875799423	131.212751890415	18.4195860635175	210.546793454523	316.184505422627	119.442063502097	334.042039962891	49.7482127356706	169.640864039787	895.411627376135	152.963216331032	572.110497045444	120.931804366431	29.9132904500959	403.416404459315	120.828667917217	23.6757158074253	17.9426150579553	29.4187847374301	752.346085522747	165.042093770908	170.84210398112	0	852.953621314427	356.260909262371	111.586984064239	788.686646339548	201.665325676855	38.8831565783847	315.271380785216	34.7891693193686	431.597339291054	469.007945762333	23.119444958239	373.865906749252	122.011815345853	518.692477091567	118.404255588601	69.2542106052633	704.839966777652	438.860567149043	431.268574877706	561.223306319872	282.219663539422	196.569804640085	172.451876627121	320.058672279469	514.259971494158	745.456505421473	620.12009916581	389.719975439189	309.356200410216	307.759249455821	390.747179387323	14.1712510682397	115.349052917585	626.627553478589	379.829071657089	366.451860872173	636.473526885807	164.51736586558	424.836641449329	774.972439301742	568.335117024487	114.777573571936	443.255905549347	327.467149360959	392.059538195459	584.645493442194	54.5895183909093	355.489112675988	694.97863847456	400.441035848914	79.0069978876016	256.739098276584	109.555132192792	825.77511823356	225.858403781774	
46	747.365588766482	749.629557085742	840.492806430481	743.270913759377	756.915333073616	655.568748598039	757.346435386817	738.563356853898	754.924505398403	834.77591056285	764.456470394441	564.952447274183	773.260618368682	733.452742362612	741.433817481083	766.783996592612	742.957593790366	262.11394493464	748.805627145834	740.710761383156	615.350948179891	809.334478429134	736.023362099644	748.129697602322	840.604512864191	720.923274877038	699.009727714115	739.282393876761	657.845876160755	804.773994546271	746.728890112263	67.5568357689929	699.991551732655	766.834889473612	742.378650143527	839.974157250325	567.254652412232	787.615512010312	841.121468474895	843.325624822127	831.574568146944	567.247309771471	745.466567813722	718.160778508219	852.953621314427	0	634.521402840627	766.321111261142	684.660312549385	651.289101487902	817.159976912067	686.368627119353	821.460173191219	421.471147200721	729.291298781446	839.190496390276	620.758189762103	736.47114375492	341.951709308839	765.751920124046	788.374596938096	592.35651590334	740.576430178006	764.79512584211	744.163583808326	628.118346498318	711.924174513423	725.699169789262	666.868136743308	790.571462236517	467.474761476454	789.508485288835	596.095079580333	750.616120107258	733.25730099784	596.015716037444	848.572299068123	738.697300354194	314.289795452295	760.420255403626	744.323284591107	772.653401904617	754.471510744066	765.040015763715	192.029731943432	547.524933397621	738.360713450885	765.550780099507	659.565449124468	620.338666951157	656.846809707728	811.641319604913	648.414462235338	447.533371780929	585.260980504211	779.182305296919	700.21669289729	769.979034802477	91.2089856752396	627.153442966505	
47	272.475665189865	258.473893348842	330.932791890214	263.05774408798	277.945785170542	22.2944960845118	231.70741571907	250.909507672091	245.385853370165	328.484649446284	276.614108247712	92.898529001546	331.116190819591	262.175348511373	203.528959666014	263.150603517841	241.248406092603	485.055315547816	261.803529649482	251.054666224105	22.4645680891546	332.453573742584	272.789513038323	226.930630470823	337.929616651846	405.480958138123	66.6579268681936	253.551416137091	26.9708653941203	331.003715144903	390.85424171153	693.440620646948	263.71710051621	264.309713583813	245.903996210999	328.591807348473	69.2524454171934	387.496899969454	333.737297577903	338.966974604014	326.844741311803	790.79986675069	384.671523417577	356.478993197663	356.260909262371	634.521402840627	0	351.68525668586	871.512939199904	246.019701196426	319.870119954899	56.311564210504	323.217859942399	296.536044175287	163.875597878259	333.584437724559	18.8531642694297	309.467992193001	386.743341967348	358.992624176534	329.806855939373	763.755553076877	150.233874525965	164.323212577978	245.286518220268	95.6774313175002	160.152581270623	184.466586826586	40.6786986741668	234.181213956923	739.093645400489	312.454636103105	42.3792118919304	116.759232042858	100.136907448002	42.9513276886022	344.005781200939	294.360969345235	538.962016590905	136.667012100955	563.575834838842	319.174585802127	394.066512594407	161.020914345579	637.011237746077	213.146533265943	286.818471354283	171.770964480997	31.9859877904319	35.8051087486751	237.669625876155	352.42788717108	14.9385669949621	685.225158731649	54.8963910701546	326.67425513098	101.990518412088	354.595526281062	643.825046542788	237.102033618597	
48	85.2116639161655	103.446956550089	118.601726129534	94.4052149530184	84.1809307252772	341.986800629238	142.969225773339	106.561362144243	123.441671186561	112.858963774719	91.4352789092935	314.416506605569	31.0934350525717	91.6296690531192	166.454018182293	110.550468667872	120.463805544686	522.838519107321	98.8795409646924	107.421853474257	366.161814421059	72.8911195687504	80.4617592429373	141.696211947668	111.207891458327	101.697652262952	331.085707138326	103.776406183702	335.52347681606	68.4078472328751	62.8050394876446	804.362493427912	91.585237209654	598.06917681557	114.48356395824	120.449399389688	381.84588395575	35.8130080635559	116.454692068604	114.15235798699	110.017022675592	641.100798838429	57.0030198434283	59.5403237381446	111.586984064239	766.321111261142	351.68525668586	0	680.154853852802	130.675087999325	97.5203750339793	325.557692220367	99.6575057974425	347.16304074934	492.11156984956	113.752701309136	366.404130593234	42.9972277977191	426.239917573098	9.30829392065619	49.1470182695776	594.176158615678	465.597165990165	464.055625697201	583.442877364955	261.056770276076	201.169003861264	179.564221304584	323.511288841766	548.280521172727	634.113488584642	647.266236423725	375.848974085141	341.685453075649	334.283012949341	376.965141302027	116.78764257744	57.5162267193698	522.762161756559	413.534609009379	268.225078616804	659.599003990425	60.0527256854458	457.96302739589	674.793387098262	551.86422087922	65.5365926014547	475.681518084048	328.932718512718	386.071280847272	589.21023317591	57.1399401217929	355.584949852286	583.914984997346	384.294782927984	42.4248293421744	266.888347708559	3.78824092256915	732.044721379921	153.668145455975	
